Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Pig-tailed macaque gene stable ID,Pig-tailed macaque gene name,Last common ancestor with Pig-tailed macaque,Pig-tailed macaque homology type,%id. target Pig-tailed macaque gene identical to query gene,%id. query gene identical to target Pig-tailed macaque gene,Pig-tailed macaque Gene-order conservation score,Pig-tailed macaque Whole-genome alignment coverage,"Pig-tailed macaque orthology confidence [0 low, 1 high]"
ENSG00000166762,ENSG00000166762.19,ENST00000396879,ENST00000396879.8,ENSMNEG00000037620,,Catarrhini,ortholog_one2many,46.9811,80.8442,100,81.46,0
ENSG00000166762,ENSG00000166762.19,ENST00000396879,ENST00000396879.8,ENSMNEG00000041683,,Catarrhini,ortholog_one2many,72.8302,90.6103,100,28.65,1
ENSG00000166762,ENSG00000166762.19,ENST00000381761,ENST00000381761.6,ENSMNEG00000037620,,Catarrhini,ortholog_one2many,46.9811,80.8442,100,81.46,0
ENSG00000166762,ENSG00000166762.19,ENST00000381761,ENST00000381761.6,ENSMNEG00000041683,,Catarrhini,ortholog_one2many,72.8302,90.6103,100,28.65,1
ENSG00000166762,ENSG00000166762.19,ENST00000450810,ENST00000450810.5,ENSMNEG00000037620,,Catarrhini,ortholog_one2many,46.9811,80.8442,100,81.46,0
ENSG00000166762,ENSG00000166762.19,ENST00000450810,ENST00000450810.5,ENSMNEG00000041683,,Catarrhini,ortholog_one2many,72.8302,90.6103,100,28.65,1
ENSG00000166762,ENSG00000166762.19,ENST00000321596,ENST00000321596.6,ENSMNEG00000037620,,Catarrhini,ortholog_one2many,46.9811,80.8442,100,81.46,0
ENSG00000166762,ENSG00000166762.19,ENST00000321596,ENST00000321596.6,ENSMNEG00000041683,,Catarrhini,ortholog_one2many,72.8302,90.6103,100,28.65,1
ENSG00000166762,ENSG00000166762.19,ENST00000469461,ENST00000469461.6,ENSMNEG00000037620,,Catarrhini,ortholog_one2many,46.9811,80.8442,100,81.46,0
ENSG00000166762,ENSG00000166762.19,ENST00000469461,ENST00000469461.6,ENSMNEG00000041683,,Catarrhini,ortholog_one2many,72.8302,90.6103,100,28.65,1
ENSG00000166762,ENSG00000166762.19,ENST00000433380,ENST00000433380.5,ENSMNEG00000037620,,Catarrhini,ortholog_one2many,46.9811,80.8442,100,81.46,0
ENSG00000166762,ENSG00000166762.19,ENST00000433380,ENST00000433380.5,ENSMNEG00000041683,,Catarrhini,ortholog_one2many,72.8302,90.6103,100,28.65,1
ENSG00000166762,ENSG00000166762.19,ENST00000419262,ENST00000419262.1,ENSMNEG00000037620,,Catarrhini,ortholog_one2many,46.9811,80.8442,100,81.46,0
ENSG00000166762,ENSG00000166762.19,ENST00000419262,ENST00000419262.1,ENSMNEG00000041683,,Catarrhini,ortholog_one2many,72.8302,90.6103,100,28.65,1
ENSG00000166762,ENSG00000166762.19,ENST00000472960,ENST00000472960.1,ENSMNEG00000037620,,Catarrhini,ortholog_one2many,46.9811,80.8442,100,81.46,0
ENSG00000166762,ENSG00000166762.19,ENST00000472960,ENST00000472960.1,ENSMNEG00000041683,,Catarrhini,ortholog_one2many,72.8302,90.6103,100,28.65,1
ENSG00000166762,ENSG00000166762.19,ENST00000415968,ENST00000415968.2,ENSMNEG00000037620,,Catarrhini,ortholog_one2many,46.9811,80.8442,100,81.46,0
ENSG00000166762,ENSG00000166762.19,ENST00000415968,ENST00000415968.2,ENSMNEG00000041683,,Catarrhini,ortholog_one2many,72.8302,90.6103,100,28.65,1
ENSG00000166762,ENSG00000166762.19,ENST00000464721,ENST00000464721.5,ENSMNEG00000037620,,Catarrhini,ortholog_one2many,46.9811,80.8442,100,81.46,0
ENSG00000166762,ENSG00000166762.19,ENST00000464721,ENST00000464721.5,ENSMNEG00000041683,,Catarrhini,ortholog_one2many,72.8302,90.6103,100,28.65,1
ENSG00000166762,ENSG00000166762.19,ENST00000432420,ENST00000432420.5,ENSMNEG00000037620,,Catarrhini,ortholog_one2many,46.9811,80.8442,100,81.46,0
ENSG00000166762,ENSG00000166762.19,ENST00000432420,ENST00000432420.5,ENSMNEG00000041683,,Catarrhini,ortholog_one2many,72.8302,90.6103,100,28.65,1
ENSG00000166762,ENSG00000166762.19,ENST00000409481,ENST00000409481.1,ENSMNEG00000037620,,Catarrhini,ortholog_one2many,46.9811,80.8442,100,81.46,0
ENSG00000166762,ENSG00000166762.19,ENST00000409481,ENST00000409481.1,ENSMNEG00000041683,,Catarrhini,ortholog_one2many,72.8302,90.6103,100,28.65,1
ENSG00000167646,ENSG00000167646.14,ENST00000533527,ENST00000533527.6,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000524407,ENST00000524407.7,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000528412,ENST00000528412.5,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000527223,ENST00000527223.6,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000391720,ENST00000391720.8,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000587789,ENST00000587789.2,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000588076,ENST00000588076.1,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000527292,ENST00000527292.5,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000526959,ENST00000526959.5,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000527166,ENST00000527166.1,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000526003,ENST00000526003.5,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000534170,ENST00000534170.5,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000532817,ENST00000532817.5,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000534214,ENST00000534214.1,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000528476,ENST00000528476.1,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000586877,ENST00000586877.1,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000455045,ENST00000455045.5,ENSMNEG00000038201,,Catarrhini,ortholog_one2many,94.085,94.2593,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000431162,ENST00000431162.6,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000479954,ENST00000479954.5,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000430597,ENST00000430597.6,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000493337,ENST00000493337.5,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000431559,ENST00000431559.5,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000490036,ENST00000490036.5,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000459702,ENST00000459702.1,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000425163,ENST00000425163.5,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000440121,ENST00000440121.1,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000466875,ENST00000466875.1,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000471025,ENST00000471025.1,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000473587,ENST00000473587.1,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000472866,ENST00000472866.6,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000493856,ENST00000493856.5,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000481734,ENST00000481734.1,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000465962,ENST00000465962.1,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000490245,ENST00000490245.1,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000460460,ENST00000460460.1,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000683103,ENST00000683103.1,ENSMNEG00000015306,TTC21A,Catarrhini,ortholog_one2one,96.9535,96.0755,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000582036,ENST00000582036.5,ENSMNEG00000031905,DNAI2,Catarrhini,ortholog_one2one,95.5372,95.5372,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000579055,ENST00000579055.5,ENSMNEG00000031905,DNAI2,Catarrhini,ortholog_one2one,95.5372,95.5372,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000311014,ENST00000311014.11,ENSMNEG00000031905,DNAI2,Catarrhini,ortholog_one2one,95.5372,95.5372,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000579490,ENST00000579490.5,ENSMNEG00000031905,DNAI2,Catarrhini,ortholog_one2one,95.5372,95.5372,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000579312,ENST00000579312.1,ENSMNEG00000031905,DNAI2,Catarrhini,ortholog_one2one,95.5372,95.5372,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000446837,ENST00000446837.2,ENSMNEG00000031905,DNAI2,Catarrhini,ortholog_one2one,95.5372,95.5372,100,100,1
ENSG00000172426,ENSG00000172426.16,ENST00000372163,ENST00000372163.5,ENSMNEG00000045520,RSPH9,Eutheria,ortholog_one2one,78.2609,71.7608,100,100,1
ENSG00000172426,ENSG00000172426.16,ENST00000372165,ENST00000372165.8,ENSMNEG00000045520,RSPH9,Eutheria,ortholog_one2one,78.2609,71.7608,100,100,1
ENSG00000174799,ENSG00000174799.11,ENST00000422247,ENST00000422247.6,ENSMNEG00000032627,CEP135,Catarrhini,ortholog_one2one,98.2456,98.2456,100,100,1
ENSG00000174799,ENSG00000174799.11,ENST00000506809,ENST00000506809.1,ENSMNEG00000032627,CEP135,Catarrhini,ortholog_one2one,98.2456,98.2456,100,100,1
ENSG00000174799,ENSG00000174799.11,ENST00000257287,ENST00000257287.5,ENSMNEG00000032627,CEP135,Catarrhini,ortholog_one2one,98.2456,98.2456,100,100,1
ENSG00000174799,ENSG00000174799.11,ENST00000515081,ENST00000515081.1,ENSMNEG00000032627,CEP135,Catarrhini,ortholog_one2one,98.2456,98.2456,100,100,1
ENSG00000174799,ENSG00000174799.11,ENST00000506202,ENST00000506202.1,ENSMNEG00000032627,CEP135,Catarrhini,ortholog_one2one,98.2456,98.2456,100,100,1
ENSG00000175294,ENSG00000175294.6,ENST00000312106,ENST00000312106.6,ENSMNEG00000036732,CATSPER1,Catarrhini,ortholog_one2one,85.2564,86.3636,100,100,1
ENSG00000175294,ENSG00000175294.6,ENST00000529244,ENST00000529244.1,ENSMNEG00000036732,CATSPER1,Catarrhini,ortholog_one2one,85.2564,86.3636,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000381782,ENST00000381782.7,ENSMNEG00000038051,NSUN7,Catarrhini,ortholog_one2one,95.8217,95.9554,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000316607,ENST00000316607.5,ENSMNEG00000038051,NSUN7,Catarrhini,ortholog_one2one,95.8217,95.9554,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000473399,ENST00000473399.5,ENSMNEG00000038051,NSUN7,Catarrhini,ortholog_one2one,95.8217,95.9554,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000463952,ENST00000463952.5,ENSMNEG00000038051,NSUN7,Catarrhini,ortholog_one2one,95.8217,95.9554,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000469033,ENST00000469033.1,ENSMNEG00000038051,NSUN7,Catarrhini,ortholog_one2one,95.8217,95.9554,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000423784,ENST00000423784.5,ENSMNEG00000038051,NSUN7,Catarrhini,ortholog_one2one,95.8217,95.9554,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000478857,ENST00000478857.1,ENSMNEG00000038051,NSUN7,Catarrhini,ortholog_one2one,95.8217,95.9554,100,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000473875,ENST00000473875.5,ENSMNEG00000026147,CATSPERE,Catarrhini,ortholog_one2one,85.2787,86.6453,100,99.93,1
ENSG00000179397,ENSG00000179397.18,ENST00000366534,ENST00000366534.9,ENSMNEG00000026147,CATSPERE,Catarrhini,ortholog_one2one,85.2787,86.6453,100,99.93,1
ENSG00000179397,ENSG00000179397.18,ENST00000460986,ENST00000460986.5,ENSMNEG00000026147,CATSPERE,Catarrhini,ortholog_one2one,85.2787,86.6453,100,99.93,1
ENSG00000179397,ENSG00000179397.18,ENST00000366533,ENST00000366533.8,ENSMNEG00000026147,CATSPERE,Catarrhini,ortholog_one2one,85.2787,86.6453,100,99.93,1
ENSG00000179397,ENSG00000179397.18,ENST00000478554,ENST00000478554.5,ENSMNEG00000026147,CATSPERE,Catarrhini,ortholog_one2one,85.2787,86.6453,100,99.93,1
ENSG00000179397,ENSG00000179397.18,ENST00000428042,ENST00000428042.1,ENSMNEG00000026147,CATSPERE,Catarrhini,ortholog_one2one,85.2787,86.6453,100,99.93,1
ENSG00000179397,ENSG00000179397.18,ENST00000464170,ENST00000464170.1,ENSMNEG00000026147,CATSPERE,Catarrhini,ortholog_one2one,85.2787,86.6453,100,99.93,1
ENSG00000179397,ENSG00000179397.18,ENST00000485888,ENST00000485888.1,ENSMNEG00000026147,CATSPERE,Catarrhini,ortholog_one2one,85.2787,86.6453,100,99.93,1
ENSG00000179397,ENSG00000179397.18,ENST00000487449,ENST00000487449.1,ENSMNEG00000026147,CATSPERE,Catarrhini,ortholog_one2one,85.2787,86.6453,100,99.93,1
ENSG00000179397,ENSG00000179397.18,ENST00000366531,ENST00000366531.7,ENSMNEG00000026147,CATSPERE,Catarrhini,ortholog_one2one,85.2787,86.6453,100,99.93,1
ENSG00000181378,ENSG00000181378.14,ENST00000341552,ENST00000341552.10,ENSMNEG00000037521,CFAP65,Catarrhini,ortholog_one2one,95.3766,95.3766,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000453220,ENST00000453220.5,ENSMNEG00000037521,CFAP65,Catarrhini,ortholog_one2one,95.3766,95.3766,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000413871,ENST00000413871.1,ENSMNEG00000037521,CFAP65,Catarrhini,ortholog_one2one,95.3766,95.3766,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000462848,ENST00000462848.5,ENSMNEG00000037521,CFAP65,Catarrhini,ortholog_one2one,95.3766,95.3766,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000474601,ENST00000474601.1,ENSMNEG00000037521,CFAP65,Catarrhini,ortholog_one2one,95.3766,95.3766,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000441968,ENST00000441968.5,ENSMNEG00000037521,CFAP65,Catarrhini,ortholog_one2one,95.3766,95.3766,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000463683,ENST00000463683.1,ENSMNEG00000037521,CFAP65,Catarrhini,ortholog_one2one,95.3766,95.3766,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000409865,ENST00000409865.7,ENSMNEG00000037521,CFAP65,Catarrhini,ortholog_one2one,95.3766,95.3766,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000410037,ENST00000410037.5,ENSMNEG00000037521,CFAP65,Catarrhini,ortholog_one2one,95.3766,95.3766,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000457968,ENST00000457968.5,ENSMNEG00000037521,CFAP65,Catarrhini,ortholog_one2one,95.3766,95.3766,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000436631,ENST00000436631.5,ENSMNEG00000037521,CFAP65,Catarrhini,ortholog_one2one,95.3766,95.3766,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000295729,ENST00000295729.6,ENSMNEG00000037521,CFAP65,Catarrhini,ortholog_one2one,95.3766,95.3766,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000458526,ENST00000458526.1,ENSMNEG00000037521,CFAP65,Catarrhini,ortholog_one2one,95.3766,95.3766,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000468630,ENST00000468630.5,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000273390,ENST00000273390.9,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000482573,ENST00000482573.5,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000463700,ENST00000463700.1,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000482927,ENST00000482927.5,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000488533,ENST00000488533.5,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000469659,ENST00000469659.5,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000475093,ENST00000475093.5,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000483134,ENST00000483134.5,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000498167,ENST00000498167.1,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000461322,ENST00000461322.1,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000470948,ENST00000470948.5,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000482995,ENST00000482995.5,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000472117,ENST00000472117.5,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000496010,ENST00000496010.5,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000475543,ENST00000475543.1,ENSMNEG00000006506,,Catarrhini,ortholog_one2many,96.7405,96.7405,100,100,1
ENSG00000183914,ENSG00000183914.14,ENST00000572933,ENST00000572933.5,ENSMNEG00000033625,DNAH2,Catarrhini,ortholog_one2one,95.4145,95.9782,100,99.65,1
ENSG00000183914,ENSG00000183914.14,ENST00000570791,ENST00000570791.5,ENSMNEG00000033625,DNAH2,Catarrhini,ortholog_one2one,95.4145,95.9782,100,99.65,1
ENSG00000183914,ENSG00000183914.14,ENST00000389173,ENST00000389173.6,ENSMNEG00000033625,DNAH2,Catarrhini,ortholog_one2one,95.4145,95.9782,100,99.65,1
ENSG00000183914,ENSG00000183914.14,ENST00000575498,ENST00000575498.1,ENSMNEG00000033625,DNAH2,Catarrhini,ortholog_one2one,95.4145,95.9782,100,99.65,1
ENSG00000183914,ENSG00000183914.14,ENST00000574518,ENST00000574518.1,ENSMNEG00000033625,DNAH2,Catarrhini,ortholog_one2one,95.4145,95.9782,100,99.65,1
ENSG00000183914,ENSG00000183914.14,ENST00000575105,ENST00000575105.1,ENSMNEG00000033625,DNAH2,Catarrhini,ortholog_one2one,95.4145,95.9782,100,99.65,1
ENSG00000187535,ENSG00000187535.14,ENST00000361339,ENST00000361339.9,ENSMNEG00000001208,IFT140,Catarrhini,ortholog_one2one,95.6908,94.8475,100,99.45,1
ENSG00000187535,ENSG00000187535.14,ENST00000426508,ENST00000426508.7,ENSMNEG00000001208,IFT140,Catarrhini,ortholog_one2one,95.6908,94.8475,100,99.45,1
ENSG00000187535,ENSG00000187535.14,ENST00000565298,ENST00000565298.5,ENSMNEG00000001208,IFT140,Catarrhini,ortholog_one2one,95.6908,94.8475,100,99.45,1
ENSG00000187535,ENSG00000187535.14,ENST00000397417,ENST00000397417.6,ENSMNEG00000001208,IFT140,Catarrhini,ortholog_one2one,95.6908,94.8475,100,99.45,1
ENSG00000187535,ENSG00000187535.14,ENST00000568837,ENST00000568837.1,ENSMNEG00000001208,IFT140,Catarrhini,ortholog_one2one,95.6908,94.8475,100,99.45,1
ENSG00000187535,ENSG00000187535.14,ENST00000566818,ENST00000566818.1,ENSMNEG00000001208,IFT140,Catarrhini,ortholog_one2one,95.6908,94.8475,100,99.45,1
ENSG00000187535,ENSG00000187535.14,ENST00000439987,ENST00000439987.6,ENSMNEG00000001208,IFT140,Catarrhini,ortholog_one2one,95.6908,94.8475,100,99.45,1
ENSG00000187535,ENSG00000187535.14,ENST00000561954,ENST00000561954.1,ENSMNEG00000001208,IFT140,Catarrhini,ortholog_one2one,95.6908,94.8475,100,99.45,1
ENSG00000187535,ENSG00000187535.14,ENST00000566052,ENST00000566052.1,ENSMNEG00000001208,IFT140,Catarrhini,ortholog_one2one,95.6908,94.8475,100,99.45,1
ENSG00000187535,ENSG00000187535.14,ENST00000569646,ENST00000569646.5,ENSMNEG00000001208,IFT140,Catarrhini,ortholog_one2one,95.6908,94.8475,100,99.45,1
ENSG00000187535,ENSG00000187535.14,ENST00000569812,ENST00000569812.1,ENSMNEG00000001208,IFT140,Catarrhini,ortholog_one2one,95.6908,94.8475,100,99.45,1
ENSG00000187726,ENSG00000187726.9,ENST00000535730,ENST00000535730.1,ENSMNEG00000033658,DNAJB13,Catarrhini,ortholog_one2one,81.962,98.4791,100,98.58,1
ENSG00000187726,ENSG00000187726.9,ENST00000339764,ENST00000339764.6,ENSMNEG00000033658,DNAJB13,Catarrhini,ortholog_one2one,81.962,98.4791,100,98.58,1
ENSG00000187726,ENSG00000187726.9,ENST00000537753,ENST00000537753.5,ENSMNEG00000033658,DNAJB13,Catarrhini,ortholog_one2one,81.962,98.4791,100,98.58,1
ENSG00000187726,ENSG00000187726.9,ENST00000542350,ENST00000542350.5,ENSMNEG00000033658,DNAJB13,Catarrhini,ortholog_one2one,81.962,98.4791,100,98.58,1
ENSG00000187726,ENSG00000187726.9,ENST00000543947,ENST00000543947.1,ENSMNEG00000033658,DNAJB13,Catarrhini,ortholog_one2one,81.962,98.4791,100,98.58,1
ENSG00000187775,ENSG00000187775.17,ENST00000591369,ENST00000591369.5,ENSMNEG00000040035,DNAH17,Catarrhini,ortholog_one2one,92.0215,94.4342,100,99.66,1
ENSG00000187775,ENSG00000187775.17,ENST00000389840,ENST00000389840.7,ENSMNEG00000040035,DNAH17,Catarrhini,ortholog_one2one,92.0215,94.4342,100,99.66,1
ENSG00000187775,ENSG00000187775.17,ENST00000590227,ENST00000590227.5,ENSMNEG00000040035,DNAH17,Catarrhini,ortholog_one2one,92.0215,94.4342,100,99.66,1
ENSG00000187775,ENSG00000187775.17,ENST00000586052,ENST00000586052.5,ENSMNEG00000040035,DNAH17,Catarrhini,ortholog_one2one,92.0215,94.4342,100,99.66,1
ENSG00000187775,ENSG00000187775.17,ENST00000591647,ENST00000591647.1,ENSMNEG00000040035,DNAH17,Catarrhini,ortholog_one2one,92.0215,94.4342,100,99.66,1
ENSG00000187775,ENSG00000187775.17,ENST00000586850,ENST00000586850.1,ENSMNEG00000040035,DNAH17,Catarrhini,ortholog_one2one,92.0215,94.4342,100,99.66,1
ENSG00000187775,ENSG00000187775.17,ENST00000592192,ENST00000592192.2,ENSMNEG00000040035,DNAH17,Catarrhini,ortholog_one2one,92.0215,94.4342,100,99.66,1
ENSG00000187775,ENSG00000187775.17,ENST00000592152,ENST00000592152.1,ENSMNEG00000040035,DNAH17,Catarrhini,ortholog_one2one,92.0215,94.4342,100,99.66,1
ENSG00000187775,ENSG00000187775.17,ENST00000587177,ENST00000587177.1,ENSMNEG00000040035,DNAH17,Catarrhini,ortholog_one2one,92.0215,94.4342,100,99.66,1
ENSG00000187775,ENSG00000187775.17,ENST00000589793,ENST00000589793.1,ENSMNEG00000040035,DNAH17,Catarrhini,ortholog_one2one,92.0215,94.4342,100,99.66,1
ENSG00000188738,ENSG00000188738.15,ENST00000424728,ENST00000424728.6,ENSMNEG00000044635,FSIP2,Catarrhini,ortholog_one2one,92.6017,92.6419,75,100,1
ENSG00000188738,ENSG00000188738.15,ENST00000465275,ENST00000465275.1,ENSMNEG00000044635,FSIP2,Catarrhini,ortholog_one2one,92.6017,92.6419,75,100,1
ENSG00000188738,ENSG00000188738.15,ENST00000469367,ENST00000469367.1,ENSMNEG00000044635,FSIP2,Catarrhini,ortholog_one2one,92.6017,92.6419,75,100,1
ENSG00000188738,ENSG00000188738.15,ENST00000429412,ENST00000429412.1,ENSMNEG00000044635,FSIP2,Catarrhini,ortholog_one2one,92.6017,92.6419,75,100,1
ENSG00000188738,ENSG00000188738.15,ENST00000415915,ENST00000415915.5,ENSMNEG00000044635,FSIP2,Catarrhini,ortholog_one2one,92.6017,92.6419,75,100,1
