Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Gorilla gene stable ID,Gorilla gene name,Last common ancestor with Gorilla,Gorilla homology type,%id. target Gorilla gene identical to query gene,%id. query gene identical to target Gorilla gene,Gorilla Gene-order conservation score,Gorilla Whole-genome alignment coverage,"Gorilla orthology confidence [0 low, 1 high]"
ENSG00000167646,ENSG00000167646.14,ENST00000528412,ENST00000528412.5,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000527223,ENST00000527223.6,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000391720,ENST00000391720.8,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000587789,ENST00000587789.2,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000588076,ENST00000588076.1,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000527292,ENST00000527292.5,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000526959,ENST00000526959.5,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000527166,ENST00000527166.1,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000526003,ENST00000526003.5,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000534170,ENST00000534170.5,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000532817,ENST00000532817.5,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000534214,ENST00000534214.1,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000528476,ENST00000528476.1,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000586877,ENST00000586877.1,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000455045,ENST00000455045.5,ENSGGOG00000009024,,Homininae,ortholog_one2many,78.3734,97.9215,100,100,0
ENSG00000168026,ENSG00000168026.19,ENST00000431162,ENST00000431162.6,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000479954,ENST00000479954.5,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000430597,ENST00000430597.6,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000493337,ENST00000493337.5,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000431559,ENST00000431559.5,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000490036,ENST00000490036.5,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000459702,ENST00000459702.1,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000425163,ENST00000425163.5,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000440121,ENST00000440121.1,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000466875,ENST00000466875.1,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000471025,ENST00000471025.1,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000473587,ENST00000473587.1,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000472866,ENST00000472866.6,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000493856,ENST00000493856.5,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000481734,ENST00000481734.1,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000465962,ENST00000465962.1,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000490245,ENST00000490245.1,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000460460,ENST00000460460.1,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000683103,ENST00000683103.1,ENSGGOG00000016565,TTC21A,Homininae,ortholog_one2one,98.2483,97.0655,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000582036,ENST00000582036.5,ENSGGOG00000000797,DNAI2,Homininae,ortholog_one2one,83.1405,88.7125,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000579055,ENST00000579055.5,ENSGGOG00000000797,DNAI2,Homininae,ortholog_one2one,83.1405,88.7125,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000311014,ENST00000311014.11,ENSGGOG00000000797,DNAI2,Homininae,ortholog_one2one,83.1405,88.7125,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000579490,ENST00000579490.5,ENSGGOG00000000797,DNAI2,Homininae,ortholog_one2one,83.1405,88.7125,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000579312,ENST00000579312.1,ENSGGOG00000000797,DNAI2,Homininae,ortholog_one2one,83.1405,88.7125,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000446837,ENST00000446837.2,ENSGGOG00000000797,DNAI2,Homininae,ortholog_one2one,83.1405,88.7125,100,100,1
ENSG00000172426,ENSG00000172426.16,ENST00000372163,ENST00000372163.5,ENSGGOG00000006299,,Eutheria,ortholog_one2one,77.5362,71.5719,100,100,0
ENSG00000172426,ENSG00000172426.16,ENST00000372165,ENST00000372165.8,ENSGGOG00000006299,,Eutheria,ortholog_one2one,77.5362,71.5719,100,100,0
ENSG00000174799,ENSG00000174799.11,ENST00000422247,ENST00000422247.6,ENSGGOG00000003682,CEP135,Homininae,ortholog_one2one,99.386,99.386,100,100,1
ENSG00000174799,ENSG00000174799.11,ENST00000506809,ENST00000506809.1,ENSGGOG00000003682,CEP135,Homininae,ortholog_one2one,99.386,99.386,100,100,1
ENSG00000174799,ENSG00000174799.11,ENST00000257287,ENST00000257287.5,ENSGGOG00000003682,CEP135,Homininae,ortholog_one2one,99.386,99.386,100,100,1
ENSG00000174799,ENSG00000174799.11,ENST00000515081,ENST00000515081.1,ENSGGOG00000003682,CEP135,Homininae,ortholog_one2one,99.386,99.386,100,100,1
ENSG00000174799,ENSG00000174799.11,ENST00000506202,ENST00000506202.1,ENSGGOG00000003682,CEP135,Homininae,ortholog_one2one,99.386,99.386,100,100,1
ENSG00000175294,ENSG00000175294.6,ENST00000312106,ENST00000312106.6,ENSGGOG00000013686,CATSPER1,Homininae,ortholog_one2one,97.4359,97.4359,100,100,1
ENSG00000175294,ENSG00000175294.6,ENST00000529244,ENST00000529244.1,ENSGGOG00000013686,CATSPER1,Homininae,ortholog_one2one,97.4359,97.4359,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000381782,ENST00000381782.7,ENSGGOG00000034897,NSUN7,Homininae,ortholog_one2one,98.7465,98.7465,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000316607,ENST00000316607.5,ENSGGOG00000034897,NSUN7,Homininae,ortholog_one2one,98.7465,98.7465,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000473399,ENST00000473399.5,ENSGGOG00000034897,NSUN7,Homininae,ortholog_one2one,98.7465,98.7465,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000463952,ENST00000463952.5,ENSGGOG00000034897,NSUN7,Homininae,ortholog_one2one,98.7465,98.7465,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000469033,ENST00000469033.1,ENSGGOG00000034897,NSUN7,Homininae,ortholog_one2one,98.7465,98.7465,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000423784,ENST00000423784.5,ENSGGOG00000034897,NSUN7,Homininae,ortholog_one2one,98.7465,98.7465,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000478857,ENST00000478857.1,ENSGGOG00000034897,NSUN7,Homininae,ortholog_one2one,98.7465,98.7465,100,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000473875,ENST00000473875.5,ENSGGOG00000005744,CATSPERE,Homininae,ortholog_one2one,98.5279,98.5279,75,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000366534,ENST00000366534.9,ENSGGOG00000005744,CATSPERE,Homininae,ortholog_one2one,98.5279,98.5279,75,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000460986,ENST00000460986.5,ENSGGOG00000005744,CATSPERE,Homininae,ortholog_one2one,98.5279,98.5279,75,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000366533,ENST00000366533.8,ENSGGOG00000005744,CATSPERE,Homininae,ortholog_one2one,98.5279,98.5279,75,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000478554,ENST00000478554.5,ENSGGOG00000005744,CATSPERE,Homininae,ortholog_one2one,98.5279,98.5279,75,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000428042,ENST00000428042.1,ENSGGOG00000005744,CATSPERE,Homininae,ortholog_one2one,98.5279,98.5279,75,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000464170,ENST00000464170.1,ENSGGOG00000005744,CATSPERE,Homininae,ortholog_one2one,98.5279,98.5279,75,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000485888,ENST00000485888.1,ENSGGOG00000005744,CATSPERE,Homininae,ortholog_one2one,98.5279,98.5279,75,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000487449,ENST00000487449.1,ENSGGOG00000005744,CATSPERE,Homininae,ortholog_one2one,98.5279,98.5279,75,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000366531,ENST00000366531.7,ENSGGOG00000005744,CATSPERE,Homininae,ortholog_one2one,98.5279,98.5279,75,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000341552,ENST00000341552.10,ENSGGOG00000010798,CFAP65,Homininae,ortholog_one2one,97.9221,97.9221,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000453220,ENST00000453220.5,ENSGGOG00000010798,CFAP65,Homininae,ortholog_one2one,97.9221,97.9221,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000413871,ENST00000413871.1,ENSGGOG00000010798,CFAP65,Homininae,ortholog_one2one,97.9221,97.9221,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000462848,ENST00000462848.5,ENSGGOG00000010798,CFAP65,Homininae,ortholog_one2one,97.9221,97.9221,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000474601,ENST00000474601.1,ENSGGOG00000010798,CFAP65,Homininae,ortholog_one2one,97.9221,97.9221,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000441968,ENST00000441968.5,ENSGGOG00000010798,CFAP65,Homininae,ortholog_one2one,97.9221,97.9221,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000463683,ENST00000463683.1,ENSGGOG00000010798,CFAP65,Homininae,ortholog_one2one,97.9221,97.9221,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000409865,ENST00000409865.7,ENSGGOG00000010798,CFAP65,Homininae,ortholog_one2one,97.9221,97.9221,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000410037,ENST00000410037.5,ENSGGOG00000010798,CFAP65,Homininae,ortholog_one2one,97.9221,97.9221,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000457968,ENST00000457968.5,ENSGGOG00000010798,CFAP65,Homininae,ortholog_one2one,97.9221,97.9221,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000436631,ENST00000436631.5,ENSGGOG00000010798,CFAP65,Homininae,ortholog_one2one,97.9221,97.9221,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000295729,ENST00000295729.6,ENSGGOG00000010798,CFAP65,Homininae,ortholog_one2one,97.9221,97.9221,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000458526,ENST00000458526.1,ENSGGOG00000010798,CFAP65,Homininae,ortholog_one2one,97.9221,97.9221,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000468630,ENST00000468630.5,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000273390,ENST00000273390.9,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000482573,ENST00000482573.5,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000463700,ENST00000463700.1,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000482927,ENST00000482927.5,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000488533,ENST00000488533.5,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000469659,ENST00000469659.5,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000475093,ENST00000475093.5,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000483134,ENST00000483134.5,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000498167,ENST00000498167.1,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000461322,ENST00000461322.1,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000470948,ENST00000470948.5,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000482995,ENST00000482995.5,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000472117,ENST00000472117.5,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000496010,ENST00000496010.5,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000475543,ENST00000475543.1,ENSGGOG00000009828,,Homininae,ortholog_one2many,98.5658,98.5658,100,100,1
ENSG00000183914,ENSG00000183914.14,ENST00000572933,ENST00000572933.5,ENSGGOG00000001454,DNAH2,Homininae,ortholog_one2one,98.8028,98.8028,100,100,1
ENSG00000183914,ENSG00000183914.14,ENST00000570791,ENST00000570791.5,ENSGGOG00000001454,DNAH2,Homininae,ortholog_one2one,98.8028,98.8028,100,100,1
ENSG00000183914,ENSG00000183914.14,ENST00000389173,ENST00000389173.6,ENSGGOG00000001454,DNAH2,Homininae,ortholog_one2one,98.8028,98.8028,100,100,1
ENSG00000183914,ENSG00000183914.14,ENST00000575498,ENST00000575498.1,ENSGGOG00000001454,DNAH2,Homininae,ortholog_one2one,98.8028,98.8028,100,100,1
ENSG00000183914,ENSG00000183914.14,ENST00000574518,ENST00000574518.1,ENSGGOG00000001454,DNAH2,Homininae,ortholog_one2one,98.8028,98.8028,100,100,1
ENSG00000183914,ENSG00000183914.14,ENST00000575105,ENST00000575105.1,ENSGGOG00000001454,DNAH2,Homininae,ortholog_one2one,98.8028,98.8028,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000361339,ENST00000361339.9,ENSGGOG00000005889,IFT140,Homininae,ortholog_one2one,98.9056,98.9056,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000426508,ENST00000426508.7,ENSGGOG00000005889,IFT140,Homininae,ortholog_one2one,98.9056,98.9056,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000565298,ENST00000565298.5,ENSGGOG00000005889,IFT140,Homininae,ortholog_one2one,98.9056,98.9056,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000397417,ENST00000397417.6,ENSGGOG00000005889,IFT140,Homininae,ortholog_one2one,98.9056,98.9056,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000568837,ENST00000568837.1,ENSGGOG00000005889,IFT140,Homininae,ortholog_one2one,98.9056,98.9056,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000566818,ENST00000566818.1,ENSGGOG00000005889,IFT140,Homininae,ortholog_one2one,98.9056,98.9056,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000439987,ENST00000439987.6,ENSGGOG00000005889,IFT140,Homininae,ortholog_one2one,98.9056,98.9056,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000561954,ENST00000561954.1,ENSGGOG00000005889,IFT140,Homininae,ortholog_one2one,98.9056,98.9056,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000566052,ENST00000566052.1,ENSGGOG00000005889,IFT140,Homininae,ortholog_one2one,98.9056,98.9056,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000569646,ENST00000569646.5,ENSGGOG00000005889,IFT140,Homininae,ortholog_one2one,98.9056,98.9056,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000569812,ENST00000569812.1,ENSGGOG00000005889,IFT140,Homininae,ortholog_one2one,98.9056,98.9056,100,100,1
ENSG00000187726,ENSG00000187726.9,ENST00000535730,ENST00000535730.1,ENSGGOG00000015952,DNAJB13,Homininae,ortholog_one2one,99.0506,99.0506,100,100,1
ENSG00000187726,ENSG00000187726.9,ENST00000339764,ENST00000339764.6,ENSGGOG00000015952,DNAJB13,Homininae,ortholog_one2one,99.0506,99.0506,100,100,1
ENSG00000187726,ENSG00000187726.9,ENST00000537753,ENST00000537753.5,ENSGGOG00000015952,DNAJB13,Homininae,ortholog_one2one,99.0506,99.0506,100,100,1
ENSG00000187726,ENSG00000187726.9,ENST00000542350,ENST00000542350.5,ENSGGOG00000015952,DNAJB13,Homininae,ortholog_one2one,99.0506,99.0506,100,100,1
ENSG00000187726,ENSG00000187726.9,ENST00000543947,ENST00000543947.1,ENSGGOG00000015952,DNAJB13,Homininae,ortholog_one2one,99.0506,99.0506,100,100,1
ENSG00000187775,ENSG00000187775.17,ENST00000591369,ENST00000591369.5,ENSGGOG00000003609,DNAH17,Homininae,ortholog_one2one,96.9296,97.6298,100,99.92,1
ENSG00000187775,ENSG00000187775.17,ENST00000389840,ENST00000389840.7,ENSGGOG00000003609,DNAH17,Homininae,ortholog_one2one,96.9296,97.6298,100,99.92,1
ENSG00000187775,ENSG00000187775.17,ENST00000590227,ENST00000590227.5,ENSGGOG00000003609,DNAH17,Homininae,ortholog_one2one,96.9296,97.6298,100,99.92,1
ENSG00000187775,ENSG00000187775.17,ENST00000586052,ENST00000586052.5,ENSGGOG00000003609,DNAH17,Homininae,ortholog_one2one,96.9296,97.6298,100,99.92,1
ENSG00000187775,ENSG00000187775.17,ENST00000591647,ENST00000591647.1,ENSGGOG00000003609,DNAH17,Homininae,ortholog_one2one,96.9296,97.6298,100,99.92,1
ENSG00000187775,ENSG00000187775.17,ENST00000586850,ENST00000586850.1,ENSGGOG00000003609,DNAH17,Homininae,ortholog_one2one,96.9296,97.6298,100,99.92,1
ENSG00000187775,ENSG00000187775.17,ENST00000592192,ENST00000592192.2,ENSGGOG00000003609,DNAH17,Homininae,ortholog_one2one,96.9296,97.6298,100,99.92,1
ENSG00000187775,ENSG00000187775.17,ENST00000592152,ENST00000592152.1,ENSGGOG00000003609,DNAH17,Homininae,ortholog_one2one,96.9296,97.6298,100,99.92,1
ENSG00000187775,ENSG00000187775.17,ENST00000587177,ENST00000587177.1,ENSGGOG00000003609,DNAH17,Homininae,ortholog_one2one,96.9296,97.6298,100,99.92,1
ENSG00000187775,ENSG00000187775.17,ENST00000589793,ENST00000589793.1,ENSGGOG00000003609,DNAH17,Homininae,ortholog_one2one,96.9296,97.6298,100,99.92,1
ENSG00000188738,ENSG00000188738.15,ENST00000424728,ENST00000424728.6,ENSGGOG00000009519,FSIP2,Homininae,ortholog_one2one,98.002,98.0588,100,100,1
ENSG00000188738,ENSG00000188738.15,ENST00000465275,ENST00000465275.1,ENSGGOG00000009519,FSIP2,Homininae,ortholog_one2one,98.002,98.0588,100,100,1
ENSG00000188738,ENSG00000188738.15,ENST00000469367,ENST00000469367.1,ENSGGOG00000009519,FSIP2,Homininae,ortholog_one2one,98.002,98.0588,100,100,1
ENSG00000188738,ENSG00000188738.15,ENST00000429412,ENST00000429412.1,ENSGGOG00000009519,FSIP2,Homininae,ortholog_one2one,98.002,98.0588,100,100,1
ENSG00000188738,ENSG00000188738.15,ENST00000415915,ENST00000415915.5,ENSGGOG00000009519,FSIP2,Homininae,ortholog_one2one,98.002,98.0588,100,100,1
ENSG00000188738,ENSG00000188738.15,ENST00000611759,ENST00000611759.1,ENSGGOG00000009519,FSIP2,Homininae,ortholog_one2one,98.002,98.0588,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000357060,ENST00000357060.8,ENSGGOG00000000899,CFAP43,Homininae,ortholog_one2one,96.5766,98.5294,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000457071,ENST00000457071.5,ENSGGOG00000000899,CFAP43,Homininae,ortholog_one2one,96.5766,98.5294,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000434629,ENST00000434629.5,ENSGGOG00000000899,CFAP43,Homininae,ortholog_one2one,96.5766,98.5294,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000479392,ENST00000479392.1,ENSGGOG00000000899,CFAP43,Homininae,ortholog_one2one,96.5766,98.5294,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000278064,ENST00000278064.7,ENSGGOG00000000899,CFAP43,Homininae,ortholog_one2one,96.5766,98.5294,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000369720,ENST00000369720.6,ENSGGOG00000000899,CFAP43,Homininae,ortholog_one2one,96.5766,98.5294,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000369719,ENST00000369719.2,ENSGGOG00000000899,CFAP43,Homininae,ortholog_one2one,96.5766,98.5294,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000489244,ENST00000489244.1,ENSGGOG00000005969,CFAP44,Homininae,ortholog_one2one,96.9256,98.9537,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000393845,ENST00000393845.9,ENSGGOG00000005969,CFAP44,Homininae,ortholog_one2one,96.9256,98.9537,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000461734,ENST00000461734.1,ENSGGOG00000005969,CFAP44,Homininae,ortholog_one2one,96.9256,98.9537,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000484923,ENST00000484923.1,ENSGGOG00000005969,CFAP44,Homininae,ortholog_one2one,96.9256,98.9537,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000465510,ENST00000465510.1,ENSGGOG00000005969,CFAP44,Homininae,ortholog_one2one,96.9256,98.9537,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000490481,ENST00000490481.1,ENSGGOG00000005969,CFAP44,Homininae,ortholog_one2one,96.9256,98.9537,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000488854,ENST00000488854.6,ENSGGOG00000005969,CFAP44,Homininae,ortholog_one2one,96.9256,98.9537,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000295868,ENST00000295868.6,ENSGGOG00000005969,CFAP44,Homininae,ortholog_one2one,96.9256,98.9537,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000475568,ENST00000475568.1,ENSGGOG00000005969,CFAP44,Homininae,ortholog_one2one,96.9256,98.9537,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000465186,ENST00000465186.1,ENSGGOG00000005969,CFAP44,Homininae,ortholog_one2one,96.9256,98.9537,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000489938,ENST00000489938.2,ENSGGOG00000005969,CFAP44,Homininae,ortholog_one2one,96.9256,98.9537,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000479422,ENST00000479422.1,ENSGGOG00000005969,CFAP44,Homininae,ortholog_one2one,96.9256,98.9537,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000473143,ENST00000473143.1,ENSGGOG00000005969,CFAP44,Homininae,ortholog_one2one,96.9256,98.9537,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000524160,ENST00000524160.5,ENSGGOG00000005429,DNAAF4,Homininae,ortholog_one2one,99.0476,99.0476,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000448430,ENST00000448430.6,ENSGGOG00000005429,DNAAF4,Homininae,ortholog_one2one,99.0476,99.0476,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000457155,ENST00000457155.6,ENSGGOG00000005429,DNAAF4,Homininae,ortholog_one2one,99.0476,99.0476,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000321149,ENST00000321149.7,ENSGGOG00000005429,DNAAF4,Homininae,ortholog_one2one,99.0476,99.0476,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000522437,ENST00000522437.1,ENSGGOG00000005429,DNAAF4,Homininae,ortholog_one2one,99.0476,99.0476,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000519017,ENST00000519017.1,ENSGGOG00000005429,DNAAF4,Homininae,ortholog_one2one,99.0476,99.0476,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000348518,ENST00000348518.4,ENSGGOG00000005429,DNAAF4,Homininae,ortholog_one2one,99.0476,99.0476,100,100,1
ENSG00000270765,ENSG00000270765.7,ENST00000604641,ENST00000604641.6,ENSGGOG00000015608,GAS2L2,Homininae,ortholog_one2one,97.9545,97.5113,50,100,1
