Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Orangutan gene stable ID,Orangutan gene name,Last common ancestor with Orangutan,Orangutan homology type,%id. target Orangutan gene identical to query gene,%id. query gene identical to target Orangutan gene,Orangutan Gene-order conservation score,Orangutan Whole-genome alignment coverage,"Orangutan orthology confidence [0 low, 1 high]"
ENSG00000167646,ENSG00000167646.14,ENST00000391720,ENST00000391720.8,ENSPPYG00000010403,,Hominidae,ortholog_one2many,96.1183,88.4354,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000587789,ENST00000587789.2,ENSPPYG00000010403,,Hominidae,ortholog_one2many,96.1183,88.4354,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000588076,ENST00000588076.1,ENSPPYG00000010403,,Hominidae,ortholog_one2many,96.1183,88.4354,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000527292,ENST00000527292.5,ENSPPYG00000010403,,Hominidae,ortholog_one2many,96.1183,88.4354,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000526959,ENST00000526959.5,ENSPPYG00000010403,,Hominidae,ortholog_one2many,96.1183,88.4354,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000527166,ENST00000527166.1,ENSPPYG00000010403,,Hominidae,ortholog_one2many,96.1183,88.4354,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000526003,ENST00000526003.5,ENSPPYG00000010403,,Hominidae,ortholog_one2many,96.1183,88.4354,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000534170,ENST00000534170.5,ENSPPYG00000010403,,Hominidae,ortholog_one2many,96.1183,88.4354,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000532817,ENST00000532817.5,ENSPPYG00000010403,,Hominidae,ortholog_one2many,96.1183,88.4354,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000534214,ENST00000534214.1,ENSPPYG00000010403,,Hominidae,ortholog_one2many,96.1183,88.4354,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000528476,ENST00000528476.1,ENSPPYG00000010403,,Hominidae,ortholog_one2many,96.1183,88.4354,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000586877,ENST00000586877.1,ENSPPYG00000010403,,Hominidae,ortholog_one2many,96.1183,88.4354,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000455045,ENST00000455045.5,ENSPPYG00000010403,,Hominidae,ortholog_one2many,96.1183,88.4354,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000431162,ENST00000431162.6,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000479954,ENST00000479954.5,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000430597,ENST00000430597.6,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000493337,ENST00000493337.5,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000431559,ENST00000431559.5,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000490036,ENST00000490036.5,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000459702,ENST00000459702.1,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000425163,ENST00000425163.5,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000440121,ENST00000440121.1,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000466875,ENST00000466875.1,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000471025,ENST00000471025.1,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000473587,ENST00000473587.1,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000472866,ENST00000472866.6,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000493856,ENST00000493856.5,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000481734,ENST00000481734.1,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000465962,ENST00000465962.1,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000490245,ENST00000490245.1,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000460460,ENST00000460460.1,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000168026,ENSG00000168026.19,ENST00000683103,ENST00000683103.1,ENSPPYG00000013999,TTC21A,Hominidae,ortholog_one2one,97.7913,97.4943,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000582036,ENST00000582036.5,ENSPPYG00000008593,DNAI2,Hominidae,ortholog_one2one,84.7934,98.6538,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000579055,ENST00000579055.5,ENSPPYG00000008593,DNAI2,Hominidae,ortholog_one2one,84.7934,98.6538,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000311014,ENST00000311014.11,ENSPPYG00000008593,DNAI2,Hominidae,ortholog_one2one,84.7934,98.6538,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000579490,ENST00000579490.5,ENSPPYG00000008593,DNAI2,Hominidae,ortholog_one2one,84.7934,98.6538,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000579312,ENST00000579312.1,ENSPPYG00000008593,DNAI2,Hominidae,ortholog_one2one,84.7934,98.6538,100,100,1
ENSG00000171595,ENSG00000171595.14,ENST00000446837,ENST00000446837.2,ENSPPYG00000008593,DNAI2,Hominidae,ortholog_one2one,84.7934,98.6538,100,100,1
ENSG00000172426,ENSG00000172426.16,ENST00000372163,ENST00000372163.5,ENSPPYG00000017281,RSPH9,Hominidae,ortholog_one2one,98.913,98.913,75,100,1
ENSG00000172426,ENSG00000172426.16,ENST00000372165,ENST00000372165.8,ENSPPYG00000017281,RSPH9,Hominidae,ortholog_one2one,98.913,98.913,75,100,1
ENSG00000174799,ENSG00000174799.11,ENST00000422247,ENST00000422247.6,ENSPPYG00000014757,CEP135,Hominidae,ortholog_one2one,99.2105,99.2105,100,100,1
ENSG00000174799,ENSG00000174799.11,ENST00000506809,ENST00000506809.1,ENSPPYG00000014757,CEP135,Hominidae,ortholog_one2one,99.2105,99.2105,100,100,1
ENSG00000174799,ENSG00000174799.11,ENST00000257287,ENST00000257287.5,ENSPPYG00000014757,CEP135,Hominidae,ortholog_one2one,99.2105,99.2105,100,100,1
ENSG00000174799,ENSG00000174799.11,ENST00000515081,ENST00000515081.1,ENSPPYG00000014757,CEP135,Hominidae,ortholog_one2one,99.2105,99.2105,100,100,1
ENSG00000174799,ENSG00000174799.11,ENST00000506202,ENST00000506202.1,ENSPPYG00000014757,CEP135,Hominidae,ortholog_one2one,99.2105,99.2105,100,100,1
ENSG00000175294,ENSG00000175294.6,ENST00000312106,ENST00000312106.6,ENSPPYG00000003036,,Hominidae,ortholog_one2one,55.641,90.0415,100,92.01,0
ENSG00000175294,ENSG00000175294.6,ENST00000529244,ENST00000529244.1,ENSPPYG00000003036,,Hominidae,ortholog_one2one,55.641,90.0415,100,92.01,0
ENSG00000179299,ENSG00000179299.17,ENST00000381782,ENST00000381782.7,ENSPPYG00000014689,NSUN7,Hominidae,ortholog_one2one,96.7967,96.7967,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000316607,ENST00000316607.5,ENSPPYG00000014689,NSUN7,Hominidae,ortholog_one2one,96.7967,96.7967,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000473399,ENST00000473399.5,ENSPPYG00000014689,NSUN7,Hominidae,ortholog_one2one,96.7967,96.7967,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000463952,ENST00000463952.5,ENSPPYG00000014689,NSUN7,Hominidae,ortholog_one2one,96.7967,96.7967,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000469033,ENST00000469033.1,ENSPPYG00000014689,NSUN7,Hominidae,ortholog_one2one,96.7967,96.7967,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000423784,ENST00000423784.5,ENSPPYG00000014689,NSUN7,Hominidae,ortholog_one2one,96.7967,96.7967,100,100,1
ENSG00000179299,ENSG00000179299.17,ENST00000478857,ENST00000478857.1,ENSPPYG00000014689,NSUN7,Hominidae,ortholog_one2one,96.7967,96.7967,100,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000473875,ENST00000473875.5,ENSPPYG00000000056,CATSPERE,Hominidae,ortholog_one2one,94.2166,95.1168,100,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000366534,ENST00000366534.9,ENSPPYG00000000056,CATSPERE,Hominidae,ortholog_one2one,94.2166,95.1168,100,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000460986,ENST00000460986.5,ENSPPYG00000000056,CATSPERE,Hominidae,ortholog_one2one,94.2166,95.1168,100,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000366533,ENST00000366533.8,ENSPPYG00000000056,CATSPERE,Hominidae,ortholog_one2one,94.2166,95.1168,100,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000478554,ENST00000478554.5,ENSPPYG00000000056,CATSPERE,Hominidae,ortholog_one2one,94.2166,95.1168,100,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000428042,ENST00000428042.1,ENSPPYG00000000056,CATSPERE,Hominidae,ortholog_one2one,94.2166,95.1168,100,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000464170,ENST00000464170.1,ENSPPYG00000000056,CATSPERE,Hominidae,ortholog_one2one,94.2166,95.1168,100,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000485888,ENST00000485888.1,ENSPPYG00000000056,CATSPERE,Hominidae,ortholog_one2one,94.2166,95.1168,100,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000487449,ENST00000487449.1,ENSPPYG00000000056,CATSPERE,Hominidae,ortholog_one2one,94.2166,95.1168,100,100,1
ENSG00000179397,ENSG00000179397.18,ENST00000366531,ENST00000366531.7,ENSPPYG00000000056,CATSPERE,Hominidae,ortholog_one2one,94.2166,95.1168,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000341552,ENST00000341552.10,ENSPPYG00000013191,CFAP65,Hominidae,ortholog_one2one,97.2987,97.2482,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000453220,ENST00000453220.5,ENSPPYG00000013191,CFAP65,Hominidae,ortholog_one2one,97.2987,97.2482,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000413871,ENST00000413871.1,ENSPPYG00000013191,CFAP65,Hominidae,ortholog_one2one,97.2987,97.2482,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000462848,ENST00000462848.5,ENSPPYG00000013191,CFAP65,Hominidae,ortholog_one2one,97.2987,97.2482,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000474601,ENST00000474601.1,ENSPPYG00000013191,CFAP65,Hominidae,ortholog_one2one,97.2987,97.2482,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000441968,ENST00000441968.5,ENSPPYG00000013191,CFAP65,Hominidae,ortholog_one2one,97.2987,97.2482,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000463683,ENST00000463683.1,ENSPPYG00000013191,CFAP65,Hominidae,ortholog_one2one,97.2987,97.2482,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000409865,ENST00000409865.7,ENSPPYG00000013191,CFAP65,Hominidae,ortholog_one2one,97.2987,97.2482,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000410037,ENST00000410037.5,ENSPPYG00000013191,CFAP65,Hominidae,ortholog_one2one,97.2987,97.2482,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000457968,ENST00000457968.5,ENSPPYG00000013191,CFAP65,Hominidae,ortholog_one2one,97.2987,97.2482,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000436631,ENST00000436631.5,ENSPPYG00000013191,CFAP65,Hominidae,ortholog_one2one,97.2987,97.2482,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000295729,ENST00000295729.6,ENSPPYG00000013191,CFAP65,Hominidae,ortholog_one2one,97.2987,97.2482,100,100,1
ENSG00000181378,ENSG00000181378.14,ENST00000458526,ENST00000458526.1,ENSPPYG00000013191,CFAP65,Hominidae,ortholog_one2one,97.2987,97.2482,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000468630,ENST00000468630.5,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000273390,ENST00000273390.9,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000482573,ENST00000482573.5,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000463700,ENST00000463700.1,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000482927,ENST00000482927.5,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000488533,ENST00000488533.5,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000469659,ENST00000469659.5,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000475093,ENST00000475093.5,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000483134,ENST00000483134.5,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000498167,ENST00000498167.1,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000461322,ENST00000461322.1,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000470948,ENST00000470948.5,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000482995,ENST00000482995.5,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000472117,ENST00000472117.5,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000496010,ENST00000496010.5,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183833,ENSG00000183833.16,ENST00000475543,ENST00000475543.1,ENSPPYG00000013509,,Hominidae,ortholog_one2many,98.1747,98.1747,100,100,1
ENSG00000183914,ENSG00000183914.14,ENST00000572933,ENST00000572933.5,ENSPPYG00000007935,DNAH2,Hominidae,ortholog_one2one,89.6544,97.0653,50,99.14,1
ENSG00000183914,ENSG00000183914.14,ENST00000570791,ENST00000570791.5,ENSPPYG00000007935,DNAH2,Hominidae,ortholog_one2one,89.6544,97.0653,50,99.14,1
ENSG00000183914,ENSG00000183914.14,ENST00000389173,ENST00000389173.6,ENSPPYG00000007935,DNAH2,Hominidae,ortholog_one2one,89.6544,97.0653,50,99.14,1
ENSG00000183914,ENSG00000183914.14,ENST00000575498,ENST00000575498.1,ENSPPYG00000007935,DNAH2,Hominidae,ortholog_one2one,89.6544,97.0653,50,99.14,1
ENSG00000183914,ENSG00000183914.14,ENST00000574518,ENST00000574518.1,ENSPPYG00000007935,DNAH2,Hominidae,ortholog_one2one,89.6544,97.0653,50,99.14,1
ENSG00000183914,ENSG00000183914.14,ENST00000575105,ENST00000575105.1,ENSPPYG00000007935,DNAH2,Hominidae,ortholog_one2one,89.6544,97.0653,50,99.14,1
ENSG00000187535,ENSG00000187535.14,ENST00000361339,ENST00000361339.9,ENSPPYG00000006956,IFT140,Hominidae,ortholog_one2one,97.6744,97.6744,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000426508,ENST00000426508.7,ENSPPYG00000006956,IFT140,Hominidae,ortholog_one2one,97.6744,97.6744,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000565298,ENST00000565298.5,ENSPPYG00000006956,IFT140,Hominidae,ortholog_one2one,97.6744,97.6744,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000397417,ENST00000397417.6,ENSPPYG00000006956,IFT140,Hominidae,ortholog_one2one,97.6744,97.6744,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000568837,ENST00000568837.1,ENSPPYG00000006956,IFT140,Hominidae,ortholog_one2one,97.6744,97.6744,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000566818,ENST00000566818.1,ENSPPYG00000006956,IFT140,Hominidae,ortholog_one2one,97.6744,97.6744,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000439987,ENST00000439987.6,ENSPPYG00000006956,IFT140,Hominidae,ortholog_one2one,97.6744,97.6744,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000561954,ENST00000561954.1,ENSPPYG00000006956,IFT140,Hominidae,ortholog_one2one,97.6744,97.6744,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000566052,ENST00000566052.1,ENSPPYG00000006956,IFT140,Hominidae,ortholog_one2one,97.6744,97.6744,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000569646,ENST00000569646.5,ENSPPYG00000006956,IFT140,Hominidae,ortholog_one2one,97.6744,97.6744,100,100,1
ENSG00000187535,ENSG00000187535.14,ENST00000569812,ENST00000569812.1,ENSPPYG00000006956,IFT140,Hominidae,ortholog_one2one,97.6744,97.6744,100,100,1
ENSG00000187726,ENSG00000187726.9,ENST00000535730,ENST00000535730.1,ENSPPYG00000003667,DNAJB13,Hominidae,ortholog_one2one,86.7089,98.5611,100,100,1
ENSG00000187726,ENSG00000187726.9,ENST00000339764,ENST00000339764.6,ENSPPYG00000003667,DNAJB13,Hominidae,ortholog_one2one,86.7089,98.5611,100,100,1
ENSG00000187726,ENSG00000187726.9,ENST00000537753,ENST00000537753.5,ENSPPYG00000003667,DNAJB13,Hominidae,ortholog_one2one,86.7089,98.5611,100,100,1
ENSG00000187726,ENSG00000187726.9,ENST00000542350,ENST00000542350.5,ENSPPYG00000003667,DNAJB13,Hominidae,ortholog_one2one,86.7089,98.5611,100,100,1
ENSG00000187726,ENSG00000187726.9,ENST00000543947,ENST00000543947.1,ENSPPYG00000003667,DNAJB13,Hominidae,ortholog_one2one,86.7089,98.5611,100,100,1
ENSG00000187775,ENSG00000187775.17,ENST00000591369,ENST00000591369.5,ENSPPYG00000008692,,Hominidae,ortholog_one2many,32.5415,98.6413,100,74.9,0
ENSG00000187775,ENSG00000187775.17,ENST00000591369,ENST00000591369.5,ENSPPYG00000008693,,Hominidae,ortholog_one2many,10.892,97.5904,100,74.64,0
ENSG00000187775,ENSG00000187775.17,ENST00000389840,ENST00000389840.7,ENSPPYG00000008692,,Hominidae,ortholog_one2many,32.5415,98.6413,100,74.9,0
ENSG00000187775,ENSG00000187775.17,ENST00000389840,ENST00000389840.7,ENSPPYG00000008693,,Hominidae,ortholog_one2many,10.892,97.5904,100,74.64,0
ENSG00000187775,ENSG00000187775.17,ENST00000590227,ENST00000590227.5,ENSPPYG00000008692,,Hominidae,ortholog_one2many,32.5415,98.6413,100,74.9,0
ENSG00000187775,ENSG00000187775.17,ENST00000590227,ENST00000590227.5,ENSPPYG00000008693,,Hominidae,ortholog_one2many,10.892,97.5904,100,74.64,0
ENSG00000187775,ENSG00000187775.17,ENST00000586052,ENST00000586052.5,ENSPPYG00000008692,,Hominidae,ortholog_one2many,32.5415,98.6413,100,74.9,0
ENSG00000187775,ENSG00000187775.17,ENST00000586052,ENST00000586052.5,ENSPPYG00000008693,,Hominidae,ortholog_one2many,10.892,97.5904,100,74.64,0
ENSG00000187775,ENSG00000187775.17,ENST00000591647,ENST00000591647.1,ENSPPYG00000008692,,Hominidae,ortholog_one2many,32.5415,98.6413,100,74.9,0
ENSG00000187775,ENSG00000187775.17,ENST00000591647,ENST00000591647.1,ENSPPYG00000008693,,Hominidae,ortholog_one2many,10.892,97.5904,100,74.64,0
ENSG00000187775,ENSG00000187775.17,ENST00000586850,ENST00000586850.1,ENSPPYG00000008692,,Hominidae,ortholog_one2many,32.5415,98.6413,100,74.9,0
ENSG00000187775,ENSG00000187775.17,ENST00000586850,ENST00000586850.1,ENSPPYG00000008693,,Hominidae,ortholog_one2many,10.892,97.5904,100,74.64,0
ENSG00000187775,ENSG00000187775.17,ENST00000592192,ENST00000592192.2,ENSPPYG00000008692,,Hominidae,ortholog_one2many,32.5415,98.6413,100,74.9,0
ENSG00000187775,ENSG00000187775.17,ENST00000592192,ENST00000592192.2,ENSPPYG00000008693,,Hominidae,ortholog_one2many,10.892,97.5904,100,74.64,0
ENSG00000187775,ENSG00000187775.17,ENST00000592152,ENST00000592152.1,ENSPPYG00000008692,,Hominidae,ortholog_one2many,32.5415,98.6413,100,74.9,0
ENSG00000187775,ENSG00000187775.17,ENST00000592152,ENST00000592152.1,ENSPPYG00000008693,,Hominidae,ortholog_one2many,10.892,97.5904,100,74.64,0
ENSG00000187775,ENSG00000187775.17,ENST00000587177,ENST00000587177.1,ENSPPYG00000008692,,Hominidae,ortholog_one2many,32.5415,98.6413,100,74.9,0
ENSG00000187775,ENSG00000187775.17,ENST00000587177,ENST00000587177.1,ENSPPYG00000008693,,Hominidae,ortholog_one2many,10.892,97.5904,100,74.64,0
ENSG00000187775,ENSG00000187775.17,ENST00000589793,ENST00000589793.1,ENSPPYG00000008692,,Hominidae,ortholog_one2many,32.5415,98.6413,100,74.9,0
ENSG00000187775,ENSG00000187775.17,ENST00000589793,ENST00000589793.1,ENSPPYG00000008693,,Hominidae,ortholog_one2many,10.892,97.5904,100,74.64,0
ENSG00000188738,ENSG00000188738.15,ENST00000424728,ENST00000424728.6,ENSPPYG00000013002,,Hominidae,ortholog_one2many,13.8989,97.0677,100,98.99,0
ENSG00000188738,ENSG00000188738.15,ENST00000424728,ENST00000424728.6,ENSPPYG00000013003,,Hominidae,ortholog_one2many,22.441,96.5732,100,99.09,0
ENSG00000188738,ENSG00000188738.15,ENST00000424728,ENST00000424728.6,ENSPPYG00000013001,,Hominidae,ortholog_one2many,21.3696,96.5337,100,99.94,0
ENSG00000188738,ENSG00000188738.15,ENST00000465275,ENST00000465275.1,ENSPPYG00000013002,,Hominidae,ortholog_one2many,13.8989,97.0677,100,98.99,0
ENSG00000188738,ENSG00000188738.15,ENST00000465275,ENST00000465275.1,ENSPPYG00000013003,,Hominidae,ortholog_one2many,22.441,96.5732,100,99.09,0
ENSG00000188738,ENSG00000188738.15,ENST00000465275,ENST00000465275.1,ENSPPYG00000013001,,Hominidae,ortholog_one2many,21.3696,96.5337,100,99.94,0
ENSG00000188738,ENSG00000188738.15,ENST00000469367,ENST00000469367.1,ENSPPYG00000013002,,Hominidae,ortholog_one2many,13.8989,97.0677,100,98.99,0
ENSG00000188738,ENSG00000188738.15,ENST00000469367,ENST00000469367.1,ENSPPYG00000013003,,Hominidae,ortholog_one2many,22.441,96.5732,100,99.09,0
ENSG00000188738,ENSG00000188738.15,ENST00000469367,ENST00000469367.1,ENSPPYG00000013001,,Hominidae,ortholog_one2many,21.3696,96.5337,100,99.94,0
ENSG00000188738,ENSG00000188738.15,ENST00000429412,ENST00000429412.1,ENSPPYG00000013002,,Hominidae,ortholog_one2many,13.8989,97.0677,100,98.99,0
ENSG00000188738,ENSG00000188738.15,ENST00000429412,ENST00000429412.1,ENSPPYG00000013003,,Hominidae,ortholog_one2many,22.441,96.5732,100,99.09,0
ENSG00000188738,ENSG00000188738.15,ENST00000429412,ENST00000429412.1,ENSPPYG00000013001,,Hominidae,ortholog_one2many,21.3696,96.5337,100,99.94,0
ENSG00000188738,ENSG00000188738.15,ENST00000415915,ENST00000415915.5,ENSPPYG00000013002,,Hominidae,ortholog_one2many,13.8989,97.0677,100,98.99,0
ENSG00000188738,ENSG00000188738.15,ENST00000415915,ENST00000415915.5,ENSPPYG00000013003,,Hominidae,ortholog_one2many,22.441,96.5732,100,99.09,0
ENSG00000188738,ENSG00000188738.15,ENST00000415915,ENST00000415915.5,ENSPPYG00000013001,,Hominidae,ortholog_one2many,21.3696,96.5337,100,99.94,0
ENSG00000188738,ENSG00000188738.15,ENST00000611759,ENST00000611759.1,ENSPPYG00000013002,,Hominidae,ortholog_one2many,13.8989,97.0677,100,98.99,0
ENSG00000188738,ENSG00000188738.15,ENST00000611759,ENST00000611759.1,ENSPPYG00000013003,,Hominidae,ortholog_one2many,22.441,96.5732,100,99.09,0
ENSG00000188738,ENSG00000188738.15,ENST00000611759,ENST00000611759.1,ENSPPYG00000013001,,Hominidae,ortholog_one2many,21.3696,96.5337,100,99.94,0
ENSG00000197748,ENSG00000197748.13,ENST00000357060,ENST00000357060.8,ENSPPYG00000002632,CFAP43,Hominidae,ortholog_one2one,93.5736,96.8303,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000457071,ENST00000457071.5,ENSPPYG00000002632,CFAP43,Hominidae,ortholog_one2one,93.5736,96.8303,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000434629,ENST00000434629.5,ENSPPYG00000002632,CFAP43,Hominidae,ortholog_one2one,93.5736,96.8303,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000479392,ENST00000479392.1,ENSPPYG00000002632,CFAP43,Hominidae,ortholog_one2one,93.5736,96.8303,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000278064,ENST00000278064.7,ENSPPYG00000002632,CFAP43,Hominidae,ortholog_one2one,93.5736,96.8303,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000369720,ENST00000369720.6,ENSPPYG00000002632,CFAP43,Hominidae,ortholog_one2one,93.5736,96.8303,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000369719,ENST00000369719.2,ENSPPYG00000002632,CFAP43,Hominidae,ortholog_one2one,93.5736,96.8303,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000489244,ENST00000489244.1,ENSPPYG00000013540,CFAP44,Hominidae,ortholog_one2one,98.0583,98.0054,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000393845,ENST00000393845.9,ENSPPYG00000013540,CFAP44,Hominidae,ortholog_one2one,98.0583,98.0054,100,100,1
